264,Not all mice eat caterpillars.,True, mice that are too small do not eat caterpillars.,1,1,
119,All wolves have heavy coats.,False, wolves that are young do not have heavy coats.,1,1,
50,All birds have bright red eyes.,False, the common crane does not have bright red eyes.,1,1,
441,No owls prey on birds.,False, some owls prey on birds.,1,1,
219,Not all female cheetahs reach maturity.,True, cheetahs that are born with a birth defect do not reach maturity.,1,1,
412,No coyotes carry prey.,False, some coyotes carry rodents.,1,1,
242,Not all terrestrial vertebrates have worldwide distribution.,True, land-dwelling reptiles do not have worldwide distribution.,1,1,
45,All bats wait for prey.,False, bats that are injured do not wait for prey.,1,1,
274,Not all birds have foliage.,True, penguins do not have foliage.,1,1,
178,Not all tapirs have few natural predators.,True, sea otters do not have few natural predators.,1,1,
378,Some jellyfish develop organs.,True, some jellyfish develop a digestive system.,1,1,
331,Some lizards can swim.,True, some lizards can swim in water.,1,1,
169,Not all giant anteaters climb trees.,True, giant anteaters that live in a place without trees do not climb trees.,1,1,
105,All lizards have collarbones.,False, lizards that are born without collarbones do not have collarbones.,1,1,
134,All birds make their nests on the ground.,False, birds that live in trees do not make their nests on the ground.,1,1,
463,No snakes hibernate during winter.,False, some snakes hibernate during winter.,1,1,
401,Some owls use ears.,True, some owls use the ears.,1,1,
244,Not all pigment absorbs visible light.,True, fluorescent pigments do not absorb visible light.,1,1,
205,Not all carbon dioxide produces carbohydrates.,True, carbon dioxide does not produce starches do not produce carbohydrates.,1,1,
144,All salamanders use sticky tongues.,False, salamanders that live in a place with a lot of water do not use sticky tongues.,1,1,
66,All tigers have blue eyes.,False, tigers that are young do not have blue eyes.,1,1,
128,All breathe oxygen is produced by trees.,False, breathe oxygen is not produced by methylmercaptan.,1,1,
387,Some mice hide in holes.,True, some mice hide in burrows.,1,1,
472,No bighorn sheep feed on grass.,False, some bighorn sheep feed on grasses.,1,1,
273,Not all dogs infect humans.,True, dogs that are not in close proximity to humans do not infect humans.,1,1,
487,No gerbils dig soil.,False, some gerbils dig burrows in the soil.,1,1,
290,Not all fly foxes eat trees.,True, the eastern fox does not eat trees.,1,1,
207,Not all cats kill mice.,True, domestic cats do not kill mice.,1,1,
127,All dogs are allergic to foods.,False, dogs that are not allergic to foods are not allergic to foods.,0,1,
475,No birds walk on feet.,False, some birds walk on legs.,1,1,
489,No wasps have wings.,False, some wasps have wings.,1,1,
166,Not all birds live on mountains.,True, birds that live in the forest do not live on mountains.,1,1,
257,Not all squirrels have glide membranes.,True, squirrels that are born without glide membranes do not have glide membranes.,1,1,
458,No wasp larvae feed on tarantulas.,False, some wasp larvae feed on tarantulas.,1,1,
413,No mountain lions have limbs.,False, some mountain lions have forelimbs.,1,1,
303,Not all red kangaroos live in grassland.,True, red kangaroos that live in the desert do not live in grassland.,1,1,
390,Some wallabies reach sexual maturity.,True, some wallabies reach sexual maturity at around 1-2 years of age.,1,1,
139,All rats have grey coats.,False, rats that are born with a different color do not have grey coats.,1,1,
431,No swans eat aquatic vegetation.,False, some swans eat aquatic plants.,1,1,
391,Some elephants grow teeth.,True, some elephants grow incisors.,1,1,
436,No horses consume proteins.,False, some horses consume a protein called albumin.,1,1,
282,Not all porpoises have shape teeth.,True, the orca does not have shape teeth.,1,1,
407,Some solitary dolphins interact with humans.,True, some solitary dolphins interact with humans in a friendly way.,1,1,
260,Not all otters eat fish.,True, otters that live in a river that is polluted do not eat fish.,1,1,
245,Not all deer live up to years.,True, deer that are born in the spring do not live up to years.,1,1,
103,All lions have powerful limbs.,False, lions that are too young to have developed their limbs do not have powerful limbs.,1,1,
263,Not all lizards have collarbones.,True, green iguanas do not have collarbones.,1,1,
140,All squirrels feed on nuts.,False, squirrels that live in areas where there are no nuts do not feed on nuts.,1,1,
252,Not all song birds migrate at night.,True, some song birds migrate during the day.,1,1,
370,Some walruses rely on sea ice.,True, some walruses rely on sea ice to rest and sleep.,1,1,
182,Not all sharks are oviparous .,True, the blacktip shark is not oviparous.,1,1,
61,All female cheetahs reach maturity.,False, female cheetahs that are injured do not reach maturity.,1,1,
75,All female voles reach reproductive maturity.,False, some female voles do not reach reproductive maturity until they are several months old.,1,1,
198,Not all male iguanas have penises.,True, the green iguana does not have penises.,0,1,
415,No hummingbirds return to nectar.,False, some hummingbirds return to nectar.,1,1,
454,No blackbirds feed on larvae.,False, some blackbirds feed on insect larvae.,1,1,
296,Not all frogs survive for months.,True, frogs that are not well cared for do not survive for months.,1,1,
434,No fishes live in rivers and lakes.,False, some fishes live in freshwater rivers and lakes.,1,1,
493,No dogs eat insects.,False, some dogs eat insects.,1,1,
254,Not all wolves have glands.,True, wolves that are very young do not have glands.,1,1,
158,Not all mice have single leave lungs.,True, mice that have a lung disease do not have single leave lungs.,1,1,
237,Not all lynxes have white fur.,True, lynxes that live in the arctic do not have white fur.,1,1,
337,Some deer give birth to deer.,True, some deer give birth to fawns.,1,1,
480,No parathyroid glands secrete parathyroid hormones.,False, some parathyroid glands secrete parathyroid hormones.,1,1,
130,All white sharks reach sexual maturity.,False, white sharks that are sick do not reach sexual maturity.,1,1,
473,No jellyfish develop organs.,False, some jellyfish develop a digestive system.,1,1,
403,Some fish scales are part of fish.,True, some fish scales are part of a fish's body.,1,1,
444,No penguins inhabit southeast coasts.,False, some penguins inhabit the southeast coast of south america.,1,1,
146,All desert tortoises feed on shrubs.,False, some desert tortoises feed on cacti.,1,1,
351,Some oxide carries charge.,True, some oxides carry charge.,1,1,
77,All bats develop environments.,False, bats that are born without eyes do not develop environments.,1,1,
37,All black vultures kill other animals.,False, black vultures that are not hungry do not kill other animals.,1,1,
409,Some wasps eat other harmful insects.,True, some wasps eat other harmful insects.,1,1,
358,Some monitor lizards use throat muscles.,True, some monitor lizards use the throat muscles to swallow their food.,1,1,
368,Some snakes hibernate during winter.,True, some snakes hibernate during winter.,1,1,
147,All frogs possess adhesive discs.,False, some frogs do not possess adhesive discs.,1,1,
386,Some male mandrills have teeth.,True, some male mandrills have molars.,1,1,
236,Not all crocodiles eat mammals.,True, crocodiles that are in captivity do not eat mammals.,1,1,
483,No wolves live in parks.,False, some wolves live in national parks.,1,1,
168,Not all sea birds can even drink sea water and excrete the extra salt out of glands near their eyes.,True, ospreys cannot drink sea water and excrete the extra salt out of glands near their eyes.,1,1,
385,Some parathyroid glands secrete parathyroid hormones.,True, some parathyroid glands secrete parathyroid hormone 1.,1,1,
356,Some snakes hunt their prey using body heat.,True, some snakes hunt their prey using body heat.,1,1,
71,All birds are territorial and protect the area around their nest.,False, birds that are in the process of migrating do not protect the area around their nest.,1,1,
35,All nuisance bears are young males pushed into unlikely habitat by older.,False, some nuisance bears are young females pushed into unlikely habitat by older bears.,1,1,
340,Some native birds prey on tortoises.,True, some native birds prey on tortoises.,1,1,
283,Not all tortoises depend on vegetation.,True, sea turtles do not depend on vegetation.,1,1,
411,No rabbits have tongues.,False, some rabbits have a tongue.,1,1,
435,No native birds prey on tortoises.,False, some native birds prey on tortoises.,1,1,
265,Not all snakes live as solitary animals.,True, snakes that are in the same cage as another snake do not live as solitary animals.,1,1,
227,Not all mole crickets feed at nights.,True, mole crickets that live in a cave do not feed at nights.,1,1,
206,Not all garter snakes survive extreme environmental conditions.,True, garter snakes that are exposed to extreme heat do not survive extreme environmental conditions.,1,1,
301,Not all falcons eat insects.,True, peregrine falcons do not eat insects.,1,1,
271,Not all dodo birds have predators.,True, the dodo bird does not have predators like sharks.,1,1,
495,No toxins gradually degrade over long periods of time.,False, some toxins gradually degrade over a period of days, weeks, or months.,1,1,
238,Not all dogs are allergic to stings and can react badly.,True, dogs that are not allergic to stings are not allergic to stings and can react badly.,1,1,
143,All falcons eat insects.,False, falcons that live in a place where there are no insects do not eat insects.,1,1,
398,Some dogs eat insects.,True, some dogs eat ants.,1,1,
499,No mice have thymus organs.,False, some mice have thymus gland.,1,1,
63,All elephants possess bones.,False, elephants that are still developing do not possess bones.,1,1,
500,No mule deer have teeth.,False, some mule deer have incisors.,1,1,
176,Not all rats live in africa.,True, rats that live in the us do not live in africa.,1,1,
250,Not all tortoises engage in mate behavior.,True, tortoises that are sick or injured do not engage in mate behavior.,1,1,
228,Not all white sharks eat dolphins.,True, some white sharks do not eat dolphins.,1,1,
425,No honey badgers have tongues.,False, some honey badgers have a long, thin tongue.,1,1,
78,All crocodiles eat mammals.,False, crocodiles that are very small do not eat mammals.,1,1,
106,All mice eat caterpillars.,False, mice that are in a zoo do not eat caterpillars.,1,1,
280,Not all herons feed in grass.,True, the great blue heron does not feed in grass.,1,1,
258,Not all barn owls have global distribution.,true, barn owls that are found in the arctic do not have global distribution.,1,1,
462,No downy woodpeckers have white feathers.,False, some downy woodpeckers have white feathers on their wings.,1,1,
67,All sloths feed on trees.,False, sloths that are in captivity do not feed on trees.,1,1,
343,Some crocodiles have skin.,True, some crocodiles have crocodile skin.,1,1,
305,Not all frogs possess adhesive discs.,True, frogs that live in the ocean do not possess adhesive discs.,1,1,
381,Some bats carry rabies.,True, some bats carry rabies virus.,1,1,
448,No mandrills have cheek pouches.,False, some mandrills have cheek pouches.,1,1,
389,Some porcupines eat tree bark.,True, some porcupines eat the bark of trees.,1,1,
328,Some bats show growth.,True, some bats show growth.,1,1,
84,All terrestrial vertebrates have worldwide distribution.,False, marine mammals do not have worldwide distribution.,1,1,
450,No dogs have thick coats.,False, some dogs have a double coat.,1,1,
98,All lizards inhabit deserts.,False, lizards that live in the ocean do not inhabit deserts.,1,1,
440,No bears survive habitats.,False, some bears survive a wilderness area.,0,1,
193,Not all nuisance bears are young males pushed into unlikely habitat by older.,True, bears that are not young males are not nuisance bears.,0,1,
474,No fish live in ponds.,False, some fish live in a pond.,0,1,
73,All saltwater crocodiles kill prey.,False, saltwater crocodiles do not kill prey that is a small fish.,1,0,
291,Not all lizards eat other insects.,True, lizards that live in a desert do not eat other insects.,1,1,
443,No birds eat eggs.,False, some birds eat bird eggs.,1,1,
377,Some bighorn sheep feed on grass.,True, some bighorn sheep feed on grasses.,1,1,
203,Not all bats wait for prey.,True, some bats do not wait for prey.,1,1,
83,All mice give birth to animals.,False, mice that are in captivity do not give birth to animals.,1,1,
312,Not all stingrays have one or more barbed stings on the tail.,True, the spotted eagle ray does not have one or more barbed stings on the tail.,1,1,
115,All dogs infect humans.,False, dogs that are not in close contact with humans do not infect humans.,1,1,
355,Some dogs have thick coats.,True, some dogs have a thick undercoat.,1,1,
135,All fish are carnivorous and eat other fish.,False, some fish are omnivorous and eat plants as well as other fish.,1,1,
372,Some rat snakes feed on small rodents.,True, some rat snakes feed on mice.,1,1,
309,Not all voles have reproductive potential.,True, voles that are too young to reproduce do not have reproductive potential.,1,1,
79,All lynxes have white fur.,False, lynxes that are born with a reddish-brown coat do not have white fur.,1,1,
350,Some armadillos have hard outer shells.,True, some armadillos have a hard outer shell.,1,1,
287,Not all pigeons feed high above in the canopy and are difficult to observe.,True, pigeons that are in a urban area do not feed high above in the canopy and are difficult to observe.,1,1,
215,Not all jaguars kill horses.,True, jaguars that are very young do not kill horses.,1,1,
197,Not all squirrels live in grassland.,True, squirrels that live in a desert do not live in grassland.,1,1,
456,No tetrapods possess skin.,False, some tetrapods possess the skin.,1,1,
113,All dodo birds have predators.,False, the dodo bird does not have humans as predators.,1,1,
256,Not all lizards inhabit deserts.,True, lizards that live in a rainforest do not inhabit deserts.,1,1,
154,All stingrays have one or more barbed stings on the tail.,False, stingrays that are very young do not have one or more barbed stings on the tail.,1,1,
223,Not all tree frogs have vertical slit pupils.,True, the green frog does not have vertical slit pupils.,1,1,
152,All panthers thrive in environments.,False, panthers that are in captivity do not thrive in environments.,1,1,
262,Not all house mice rely on pheromone.,True, house mice that are in a place where there is not enough food do not rely on pheromone.,1,1,
503,No gorillas live in zoos.,False, some gorillas live in zoos.,1,1,
380,Some birds walk on feet.,True, some birds walk on two legs.,1,1,
313,Not all american bison live in grassland.,True, bison that live in a zoo do not live in grassland.,1,1,
379,Some fish live in ponds.,True, some fish live in ponds.,1,1,
426,No lizards can swim.,False, some lizards can swim in water.,1,1,
317,Some coyotes carry prey.,True, some coyotes carry small mammals.,1,1,
172,Not all wombats eat grass.,True, wombats that are in captivity do not eat grass.,1,1,
